Date,SP500,Dividend,Earnings,CPI,Rate10Y,RealPrice,RealDiv,RealEarn,CAPE,Year,Payout,DivYield,EarnYield,PE,TRIndex,RealTRIndex
1877-09-01,3.24,0.2175,0.295,9.7,4.38,102.2,6.86,9.31,,1877,0.7372881355932204,0.06712962962962962,0.09104938271604937,10.983050847457628,1.1471817425559763,1.473596341468811
1877-10-01,3.31,0.2083,0.2967,9.7,4.37,104.41,6.57,9.36,,1877,0.7020559487698012,0.06293051359516616,0.08963746223564956,11.156049882035726,1.1783840237481815,1.5136767975157055
1877-11-01,3.26,0.1992,0.2983,9.51,4.36,104.89,6.41,9.6,,1877,0.6677841099564197,0.06110429447852761,0.09150306748466258,10.928595373784779,1.1667633535039175,1.5286931003847333
1877-12-01,3.25,0.19,0.3,9.51,4.35,104.57,6.11,9.65,,1877,0.6333333333333334,0.05846153846153846,0.0923076923076923,10.833333333333334,1.1691255124404591,1.5317880005266165
1878-01-01,3.25,0.1892,0.3008,9.23,4.34,107.8,6.28,9.98,,1878,0.6289893617021276,0.05821538461538462,0.09255384615384615,10.804521276595745,1.1748212521164512,1.5859450489025984
1878-02-01,3.18,0.1883,0.3017,9.13,4.33,106.58,6.31,10.11,,1878,0.6241299303944315,0.05921383647798742,0.094874213836478,10.540271793172025,1.155216799017031,1.5765609327220378
1878-03-01,3.24,0.1875,0.3025,8.94,4.32,110.9,6.42,10.35,,1878,0.6198347107438017,0.057870370370370364,0.09336419753086418,10.710743801652894,1.1827137439475122,1.6483907438015664
1878-04-01,3.33,0.1867,0.3033,8.85,4.31,115.21,6.46,10.49,,1878,0.6155621496867788,0.05606606606606607,0.09108108108108108,10.979228486646884,1.2212705770353072,1.7194385751254158
1878-05-01,3.34,0.1858,0.3042,8.56,4.3,119.4,6.64,10.88,,1878,0.6107823800131492,0.05562874251497006,0.09107784431137726,10.979618671926362,1.2306440426503404,1.79133466955879
1878-06-01,3.41,0.185,0.305,8.37,4.29,124.68,6.76,11.15,,1878,0.6065573770491803,0.054252199413489736,0.08944281524926685,11.18032786885246,1.2621409153786518,1.8788859982817208
1878-07-01,3.48,0.1842,0.3058,8.47,4.28,125.81,6.66,11.06,,1878,0.6023544800523217,0.05293103448275862,0.08787356321839081,11.379986919555265,1.2937561264799011,1.9032114918464662
1878-08-01,3.45,0.1833,0.3067,8.56,4.27,123.34,6.55,10.96,,1878,0.5976524290837952,0.05313043478260869,0.08889855072463766,11.248777306814478,1.2883097106026222,1.8752732469753122
1878-09-01,3.52,0.1825,0.3075,8.56,4.26,125.84,6.52,10.99,,1878,0.5934959349593496,0.051846590909090905,0.08735795454545454,11.447154471544716,1.3201533658407782,1.9216251096233758
1878-10-01,3.48,0.1817,0.3083,8.47,4.25,125.81,6.57,11.15,,1878,0.5893610120012974,0.05221264367816092,0.08859195402298851,11.287706779111254,1.3108554106718002,1.9283658107403343
1878-11-01,3.47,0.1808,0.3092,8.37,4.24,126.87,6.61,11.3,,1878,0.5847347994825356,0.052103746397694516,0.08910662824207491,11.222509702457957,1.3127921869849817,1.9542880107327207
1878-12-01,3.45,0.18,0.31,8.18,4.23,129.07,6.73,11.6,,1878,0.5806451612903225,0.05217391304347826,0.08985507246376812,11.129032258064516,1.310925777343543,1.9968380422616807
1879-01-01,3.58,0.1817,0.3158,8.28,4.22,132.4,6.72,11.68,,1879,0.5753641545281823,0.050754189944134075,0.0882122905027933,11.336288790373654,1.3660226578405903,2.0556331300354778
1879-02-01,3.71,0.1833,0.3217,8.37,4.2,135.64,6.7,11.76,,1879,0.5697855144544607,0.04940700808625337,0.08671159029649596,11.532483680447623,1.4214044470203144,2.1159736451461315
1879-03-01,3.65,0.185,0.3275,8.28,4.19,134.99,6.84,12.11,,1879,0.564885496183206,0.050684931506849315,0.08972602739726028,11.14503816793893,1.4042690524399954,2.113187487125887
1879-04-01,3.77,0.1867,0.3333,8.18,4.17,141.04,6.98,12.47,,1879,0.5601560156015601,0.049522546419098146,0.08840848806366047,11.311131113111312,1.456368075504265,2.2183797335920716
1879-05-01,3.94,0.1883,0.3392,8.18,4.15,147.4,7.04,12.69,,1879,0.555129716981132,0.047791878172588835,0.08609137055837564,11.61556603773585,1.5280501001224205,2.3275677564211934
1879-06-01,3.96,0.19,0.345,8.09,4.14,149.9,7.19,13.06,,1879,0.5507246376811594,0.04797979797979798,0.08712121212121211,11.478260869565219,1.5418923983009827,2.3747811227231455
1879-07-01,4.04,0.1917,0.3508,8.18,4.12,151.15,7.17,13.12,,1879,0.5464652223489168,0.04745049504950495,0.08683168316831683,11.516533637400228,1.5792067134955559,2.4054909107768494
1879-08-01,4.07,0.1933,0.3567,8.18,4.1,152.27,7.23,13.35,,1879,0.5419119708438463,0.04749385749385749,0.08764127764127765,11.410148584244464,1.5971780077165851,2.4328652782577818
1879-09-01,4.22,0.195,0.3625,8.47,4.09,152.56,7.05,13.1,,1879,0.5379310344827587,0.04620853080568721,0.08590047393364929,11.641379310344828,1.6623634074459352,2.4454602192179875
1879-10-01,4.68,0.1967,0.3683,8.94,4.07,160.19,6.73,12.61,,1879,0.5340754819440674,0.04202991452991454,0.07869658119658121,12.707032310616343,1.8499701782507045,2.57837006946351
1879-11-01,4.93,0.1983,0.3742,9.42,4.05,160.22,6.44,12.16,,1879,0.5299305184393373,0.04022312373225152,0.0759026369168357,13.174772848743988,1.955272878906225,2.5862738929056865
1879-12-01,4.92,0.2,0.38,9.7,4.04,155.2,6.31,11.99,,1879,0.5263157894736842,0.04065040650406505,0.07723577235772358,12.947368421052632,1.9578607400694836,2.5149427650789455
1880-01-01,5.11,0.205,0.3892,9.99,4.02,156.58,6.28,11.93,,1880,0.52672147995889,0.040117416829745595,0.07616438356164383,13.129496402877699,2.0401015028637306,2.5445109835517603
1880-02-01,5.2,0.21,0.3983,9.99,3.99,159.34,6.43,12.2,,1880,0.5272407732864675,0.04038461538461538,0.07659615384615384,13.05548581471253,2.082853140684668,2.5978328461392355
1880-03-01,5.3,0.215,0.4075,10.09,3.97,160.87,6.53,12.37,,1880,0.5276073619631902,0.040566037735849055,0.07688679245283019,13.006134969325155,2.1299176106905233,2.6302054934790804
1880-04-01,5.18,0.22,0.4167,9.7,3.94,163.4,6.94,13.14,,1880,0.5279577633789296,0.042471042471042476,0.08044401544401546,12.431005519558434,2.088893254195305,2.6832587574508766
1880-05-01,4.77,0.225,0.4258,9.42,3.91,155.02,7.31,13.84,,1880,0.5284170972287459,0.04716981132075472,0.08926624737945493,11.202442461249412,1.930949266185042,2.554100621726712
1880-06-01,4.79,0.23,0.435,9.23,3.89,158.88,7.63,14.43,,1880,0.5287356321839081,0.048016701461377875,0.09081419624217119,11.011494252873563,1.9466356989030025,2.6278527419644
1880-07-01,5.01,0.235,0.4442,9.23,3.86,166.18,7.79,14.73,,1880,0.5290409725348941,0.046906187624750496,0.0886626746506986,11.278703286807744,2.043832018594227,2.7590625083081335
1880-08-01,5.19,0.24,0.4533,9.23,3.83,172.15,7.96,15.04,,1880,0.5294506949040371,0.046242774566473986,0.08734104046242773,11.449371277299802,2.1252521397607804,2.868975261258865
1880-09-01,5.18,0.245,0.4625,9.32,3.81,170.07,8.04,15.18,,1880,0.5297297297297296,0.0472972972972973,0.0892857142857143,11.2,2.129347037910608,2.8467450742882163
1880-10-01,5.33,0.25,0.4717,9.32,3.78,174.99,8.21,15.49,,1880,0.5299978800084799,0.04690431519699812,0.08849906191369607,11.299554801780793,2.1994003630799646,2.940400056220639
1880-11-01,5.61,0.255,0.4808,9.42,3.75,182.32,8.29,15.63,,1880,0.5303660565723793,0.045454545454545456,0.08570409982174687,11.668053244592347,2.3235378757553664,3.0733844938335317
1880-12-01,5.84,0.26,0.49,9.51,3.73,187.9,8.37,15.77,,1880,0.5306122448979592,0.044520547945205484,0.0839041095890411,11.918367346938776,2.427600066714999,3.1806410968737002
1881-01-01,6.19,0.265,0.4858,9.42,3.7,201.17,8.61,15.79,18.47,1881,0.5454919720049404,0.04281098546042003,0.07848142164781906,12.741869081926719,2.5820963038375573,3.4153842829953254
1881-02-01,6.17,0.27,0.4817,9.51,3.69,198.52,8.69,15.5,18.15,1881,0.560514843263442,0.04376012965964344,0.07807131280388979,12.808802159020136,2.5829653454045456,3.3842006523386585
1881-03-01,6.24,0.275,0.4775,9.51,3.69,200.77,8.85,15.36,18.27,1881,0.5759162303664922,0.044070512820512824,0.07652243589743589,13.068062827225132,2.6216888939377587,3.4349362374831207
1881-04-01,6.22,0.28,0.4733,9.61,3.68,198.15,8.92,15.08,17.95,1881,0.5915909571096557,0.045016077170418015,0.07609324758842444,13.141770547221634,2.6229143094197003,3.4007817164796537
1881-05-01,6.5,0.285,0.4692,9.51,3.67,209.13,9.17,15.1,18.87,1881,0.6074168797953964,0.04384615384615384,0.07218461538461539,13.853367433930094,2.7508270651309505,3.604133042222045
1881-06-01,6.58,0.29,0.465,9.51,3.67,211.71,9.33,14.96,19.03,1881,0.6236559139784945,0.044072948328267476,0.07066869300911854,14.150537634408602,2.7947344971320796,3.661660550395974
1881-07-01,6.35,0.295,0.4608,9.61,3.66,202.29,9.4,14.68,18.12,1881,0.6401909722222222,0.046456692913385826,0.07256692913385827,13.780381944444445,2.7073105583286825,3.5102070298413515
1881-08-01,6.2,0.3,0.4567,9.8,3.65,193.67,9.37,14.27,17.29,1881,0.6568863586599518,0.04838709677419355,0.07366129032258065,13.575651412305671,2.6538393983511934,3.3741672350465173
1881-09-01,6.25,0.305,0.4525,10.18,3.65,187.94,9.17,13.61,16.72,1881,0.6740331491712707,0.048799999999999996,0.0724,13.812154696132596,2.6859422942989903,3.287508937815857
1881-10-01,6.15,0.31,0.4483,10.28,3.64,183.22,9.24,13.36,16.26,1881,0.6915012268570154,0.050406504065040644,0.07289430894308942,13.71849208119563,2.6538900495870226,3.2166799628262943
1881-11-01,6.19,0.315,0.4442,10.18,3.63,186.13,9.47,13.36,16.48,1881,0.7091400270148582,0.05088852988691438,0.07176090468497576,13.935164340387214,2.6822988997113284,3.283049537367697
1881-12-01,6.01,0.32,0.44,10.18,3.63,180.72,9.62,13.23,15.96,1881,0.7272727272727273,0.05324459234608985,0.07321131447587355,13.659090909090908,2.615674754989096,3.2015036785033537
1882-01-01,5.92,0.32,0.4392,10.18,3.62,178.01,9.62,13.21,15.68,1882,0.7285974499089254,0.05405405405405406,0.07418918918918918,13.479052823315119,2.5881107947313073,3.1677662575984376
1882-02-01,5.79,0.32,0.4383,10.28,3.62,172.49,9.53,13.06,15.15,1882,0.730093543235227,0.055267702936096716,0.07569948186528498,13.210130047912388,2.5429354373908395,3.082196065164384
1882-03-01,5.78,0.32,0.4375,10.28,3.62,172.19,9.53,13.03,15.09,1882,0.7314285714285714,0.05536332179930796,0.07569204152249134,13.211428571428572,2.5502553436585162,3.091068247274817
1882-04-01,5.78,0.32,0.4367,10.37,3.62,170.61,9.45,12.89,14.92,1882,0.7327684909548889,0.05536332179930796,0.07555363321799308,13.235630867872683,2.562021227596964,3.0783784470451474
1882-05-01,5.71,0.32,0.4358,10.47,3.62,167.02,9.36,12.75,14.57,1882,0.7342817806333181,0.05604203152364273,0.07632224168126095,13.102340523175767,2.542813455994449,3.02611801926369
1882-06-01,5.68,0.32,0.435,10.56,3.62,164.64,9.28,12.61,14.33,1882,0.735632183908046,0.056338028169014086,0.07658450704225353,13.057471264367816,2.541329034829245,2.998575736171628
1882-07-01,6.0,0.32,0.4342,10.47,3.62,175.5,9.36,12.7,15.24,1882,0.7369875633348688,0.05333333333333334,0.07236666666666666,13.81851681252879,2.696433623809434,3.20893628965287
1882-08-01,6.18,0.32,0.4333,10.56,3.63,179.13,9.28,12.56,15.53,1882,0.7385183475651973,0.05177993527508091,0.07011326860841424,14.262635587352872,2.7893107819628704,3.291175411293311
1882-09-01,6.24,0.32,0.4325,10.28,3.63,185.9,9.53,12.88,16.08,1882,0.7398843930635839,0.05128205128205128,0.06931089743589744,14.427745664739884,2.8284273301457374,3.428230012997655
1882-10-01,6.07,0.32,0.4317,10.18,3.63,182.52,9.62,12.98,15.76,1882,0.7412555015056753,0.05271828665568369,0.07112026359143327,14.060690294185779,2.763458112626364,3.382385862802014
1882-11-01,5.81,0.32,0.4308,10.09,3.63,176.35,9.71,13.08,15.19,1882,0.7428040854224698,0.055077452667814115,0.07414802065404476,13.486536675951717,2.657229629439189,3.281375736651367
1882-12-01,5.84,0.32,0.43,9.99,3.63,178.95,9.81,13.18,15.38,1882,0.7441860465116279,0.05479452054794521,0.07363013698630137,13.581395348837209,2.6831463842874195,3.3465469417638887
1883-01-01,5.81,0.3208,0.4275,9.99,3.63,178.03,9.83,13.1,15.27,1883,0.7504093567251462,0.055215146299483646,0.07358003442340792,13.5906432748538,2.68161490804068,3.3446368122309185
1883-02-01,5.68,0.3217,0.425,10.09,3.63,172.41,9.76,12.9,14.76,1883,0.7569411764705882,0.05663732394366197,0.07482394366197183,13.364705882352942,2.6339520108226075,3.252630530708592
1883-03-01,5.75,0.3225,0.4225,9.99,3.63,176.19,9.88,12.95,15.05,1883,0.7633136094674556,0.05608695652173913,0.07347826086956522,13.609467455621303,2.6788443531197412,3.34118124523243
1883-04-01,5.87,0.3233,0.42,9.9,3.63,181.6,10.0,12.99,15.48,1883,0.7697619047619048,0.055076660988074955,0.07155025553662692,13.976190476190476,2.747271355617909,3.4576768778787015
1883-05-01,5.77,0.3242,0.4175,9.8,3.63,180.24,10.13,13.04,15.34,1883,0.7765269461077844,0.056187175043327556,0.07235701906412478,13.820359281437126,2.7130786696799443,3.4494857371645002
1883-06-01,5.82,0.325,0.415,9.51,3.63,187.26,10.46,13.35,15.9,1883,0.783132530120482,0.055841924398625425,0.07130584192439862,14.02409638554217,2.7492922356319696,3.602122108935262
1883-07-01,5.73,0.3258,0.4125,9.32,3.62,188.12,10.7,13.54,15.95,1883,0.7898181818181819,0.05685863874345549,0.07198952879581151,13.890909090909092,2.7195712213435654,3.6358216113670414
1883-08-01,5.47,0.3267,0.41,9.32,3.62,179.59,10.73,13.46,15.2,1883,0.796829268292683,0.059725776965265084,0.07495429616087751,13.341463414634147,2.6090560103680245,3.488072734891157
1883-09-01,5.53,0.3275,0.4075,9.23,3.62,183.43,10.86,13.52,15.49,1883,0.8036809815950922,0.05922242314647378,0.0736889692585895,13.570552147239265,2.650660198760045,3.5782476789328452
1883-10-01,5.38,0.3283,0.405,9.23,3.62,178.45,10.89,13.43,15.05,1883,0.8106172839506172,0.06102230483271375,0.07527881040892194,13.28395061728395,2.591843183349042,3.498847894315175
1883-11-01,5.46,0.3292,0.4025,9.13,3.62,182.99,11.03,13.49,15.41,1883,0.8178881987577639,0.06029304029304029,0.07371794871794872,13.565217391304348,2.643563622833376,3.607754955148287
1883-12-01,5.34,0.33,0.4,9.23,3.62,177.13,10.95,13.27,14.9,1883,0.825,0.06179775280898877,0.0749063670411985,13.35,2.598745697432837,3.5081659144109585
1884-01-01,5.18,0.3283,0.3925,9.23,3.62,171.82,10.89,13.02,14.43,1884,0.8364331210191082,0.06337837837837838,0.07577220077220077,13.197452229299362,2.5342637114946625,3.4211187264597505
1884-02-01,5.32,0.3267,0.385,9.23,3.61,176.46,10.84,12.77,14.81,1884,0.8485714285714285,0.06140977443609022,0.07236842105263158,13.818181818181818,2.616142119020318,3.5316501411693566
1884-03-01,5.3,0.325,0.3775,9.23,3.6,175.8,10.78,12.52,14.74,1884,0.8609271523178809,0.06132075471698114,0.07122641509433962,14.039735099337747,2.6196950563906034,3.536446414152429
1884-04-01,5.06,0.3233,0.37,9.04,3.59,171.37,10.95,12.53,14.35,1884,0.8737837837837837,0.06389328063241106,0.07312252964426878,13.675675675675675,2.5144541622227106,3.4657189005857276
1884-05-01,4.65,0.3217,0.3625,8.85,3.59,160.87,11.13,12.54,13.47,1884,0.887448275862069,0.06918279569892473,0.07795698924731181,12.827586206896553,2.3241018656566843,3.272125338540372
1884-06-01,4.46,0.32,0.355,8.85,3.58,154.3,11.07,12.28,12.91,1884,0.9014084507042254,0.07174887892376682,0.0795964125560538,12.563380281690142,2.242537552332034,3.1572901584245363
1884-07-01,4.46,0.3183,0.3475,8.75,3.57,155.98,11.13,12.15,13.04,1884,0.9159712230215828,0.07136771300448431,0.07791479820627802,12.83453237410072,2.255945848609057,3.2124668884192973
1884-08-01,4.74,0.3167,0.34,8.75,3.56,165.77,11.08,11.89,13.86,1884,0.931470588235294,0.06681434599156118,0.07172995780590717,13.941176470588236,2.410991543955445,3.4332519585925536
1884-09-01,4.59,0.315,0.3325,8.66,3.55,162.29,11.14,11.76,13.57,1884,0.9473684210526315,0.06862745098039216,0.0724400871459695,13.804511278195488,2.348118411797408,3.378470601731606
1884-10-01,4.44,0.3133,0.325,8.56,3.54,158.73,11.2,11.62,13.27,1884,0.9640000000000001,0.07056306306306306,0.0731981981981982,13.661538461538463,2.284811297753851,3.325788407711797
1884-11-01,4.35,0.3117,0.3175,8.37,3.54,159.04,11.4,11.61,13.3,1884,0.9817322834645669,0.0716551724137931,0.07298850574712644,13.700787401574802,2.2519328288726967,3.3523396711772766
1884-12-01,4.34,0.31,0.31,8.28,3.53,160.5,11.46,11.46,13.43,1884,1.0,0.07142857142857142,0.07142857142857142,14.0,2.2602028580545914,3.4012231414686247
1885-01-01,4.24,0.3042,0.3067,8.28,3.52,156.8,11.25,11.34,13.13,1885,0.9918487120965114,0.07174528301886793,0.07233490566037735,13.824584284316924,2.2215780396277753,3.343099320502667
1885-02-01,4.37,0.2983,0.3033,8.37,3.51,159.78,10.91,11.09,13.38,1885,0.9835146719419716,0.06826086956521739,0.0694050343249428,14.408176722716782,2.302974772754232,3.428323257887423
1885-03-01,4.38,0.2925,0.3,8.18,3.5,163.87,10.94,11.22,13.73,1885,0.975,0.06678082191780822,0.0684931506849315,14.6,2.321344992957189,3.5359362606658413
1885-04-01,4.37,0.2867,0.2967,8.28,3.48,161.61,10.6,10.97,13.55,1885,0.9662959218065386,0.06560640732265446,0.06789473684210527,14.728682170542635,2.3289635624260843,3.504696375341668
1885-05-01,4.32,0.2808,0.2933,8.09,3.47,163.52,10.63,11.1,13.71,1885,0.9573815206273439,0.06499999999999999,0.06789351851851852,14.728946471189909,2.3150492930876387,3.56557653793226
1885-06-01,4.3,0.275,0.29,7.9,3.46,166.69,10.66,11.24,13.98,1885,0.9482758620689656,0.06395348837209303,0.06744186046511627,14.827586206896552,2.316871322623865,3.654204643024476
1885-07-01,4.46,0.2692,0.2867,7.99,3.44,170.83,10.31,10.98,14.33,1885,0.9389605859783745,0.060358744394618837,0.06428251121076234,15.55633065922567,2.4154281550494345,3.7667377737066277
1885-08-01,4.71,0.2633,0.2833,7.99,3.43,180.41,10.09,10.85,15.13,1885,0.9294034592304976,0.05590233545647558,0.060148619957537154,16.62548535121779,2.5629714608134035,3.996824080317273
1885-09-01,4.65,0.2575,0.28,7.9,3.42,180.26,9.98,10.85,15.12,1885,0.9196428571428571,0.0553763440860215,0.060215053763440864,16.607142857142858,2.5422618170385722,4.009693954468432
1885-10-01,4.92,0.2517,0.2767,7.9,3.41,190.72,9.76,10.73,15.99,1885,0.9096494398265268,0.05115853658536585,0.05623983739837399,17.780990242139502,2.7016087830796542,4.2610184097686705
1885-11-01,5.24,0.2458,0.2733,7.99,3.4,200.71,9.41,10.47,16.82,1885,0.8993779729235273,0.04690839694656488,0.05215648854961832,19.173069886571536,2.8888407047891227,4.505000648519709
1885-12-01,5.2,0.24,0.27,8.18,3.38,194.54,8.98,10.1,16.3,1885,0.8888888888888888,0.04615384615384615,0.051923076923076926,19.25925925925926,2.8780810595432316,4.3839718828739205
1886-01-01,5.2,0.2383,0.275,7.99,3.37,199.18,9.13,10.53,16.69,1886,0.8665454545454545,0.04582692307692308,0.052884615384615384,18.909090909090907,2.8891506020799365,4.505483917636547
1886-02-01,5.3,0.2367,0.28,7.99,3.38,203.01,9.07,10.72,17.01,1886,0.8453571428571428,0.044660377358490565,0.05283018867924529,18.928571428571427,2.9557445974480707,4.609333877872712
1886-03-01,5.19,0.235,0.285,7.9,3.4,201.19,9.11,11.05,16.84,1886,0.8245614035087719,0.04527938342967244,0.054913294797687855,18.210526315789476,2.905399343950972,4.582439977927736
1886-04-01,5.12,0.2333,0.29,7.8,3.41,200.9,9.15,11.38,16.8,1886,0.8044827586206897,0.045566406250000004,0.05664062499999999,17.655172413793107,2.877175731184589,4.5961037962256395
1886-05-01,5.02,0.2317,0.295,7.61,3.42,201.9,9.32,11.86,16.86,1886,0.7854237288135594,0.046155378486055776,0.05876494023904383,17.016949152542374,2.831906105869873,4.636734570189043
1886-06-01,5.25,0.23,0.3,7.52,3.43,213.82,9.37,12.22,17.83,1886,0.7666666666666667,0.04380952380952381,0.05714285714285714,17.5,2.9725471001748356,4.925257562257773
1886-07-01,5.33,0.2283,0.305,7.61,3.44,214.36,9.18,12.27,17.85,1886,0.7485245901639345,0.042833020637898685,0.05722326454033771,17.475409836065573,3.028695212067027,4.958941175079522
1886-08-01,5.37,0.2267,0.31,7.71,3.46,213.31,9.0,12.31,17.72,1886,0.7312903225806452,0.042216014897579146,0.05772811918063315,17.322580645161292,3.062235312422047,4.948826458207355
1886-09-01,5.51,0.225,0.315,7.71,3.47,218.87,8.94,12.51,18.15,1886,0.7142857142857143,0.04083484573502723,0.05716878402903811,17.49206349206349,3.15284307266716,5.0952561200301965
1886-10-01,5.65,0.2233,0.32,7.71,3.48,224.43,8.87,12.71,18.56,1886,0.6978125,0.03952212389380531,0.05663716814159292,17.65625,3.24368042979709,5.242056829477527
1886-11-01,5.79,0.2217,0.325,7.71,3.5,229.99,8.81,12.91,18.97,1886,0.6821538461538461,0.03829015544041451,0.05613126079447323,17.815384615384616,3.3347379071132073,5.389213271417712
1886-12-01,5.64,0.22,0.33,7.8,3.51,221.3,8.63,12.95,18.19,1886,0.6666666666666666,0.03900709219858156,0.05851063829787235,17.09090909090909,3.2589863694218315,5.206021815768722
1887-01-01,5.58,0.2225,0.3325,7.99,3.52,213.73,8.52,12.74,17.51,1887,0.6691729323308271,0.039874551971326166,0.059587813620071685,16.781954887218046,3.2349099334775215,5.044678068977462
1887-02-01,5.54,0.225,0.335,8.09,3.53,209.7,8.52,12.68,17.13,1887,0.6716417910447761,0.04061371841155235,0.06046931407942239,16.53731343283582,3.222469830313387,4.963161197244105
1887-03-01,5.67,0.2275,0.3375,8.09,3.55,214.62,8.61,12.78,17.47,1887,0.674074074074074,0.04012345679012346,0.05952380952380953,16.799999999999997,3.308993726930556,5.0964229712675815
1887-04-01,5.8,0.23,0.34,8.09,3.56,219.54,8.71,12.87,17.82,1887,0.676470588235294,0.039655172413793106,0.05862068965517242,17.058823529411764,3.3959253302063988,5.230312684100338
1887-05-01,5.9,0.2325,0.3425,8.09,3.57,223.33,8.8,12.96,18.08,1887,0.6788321167883211,0.039406779661016945,0.05805084745762712,17.226277372262775,3.465697933973571,5.337774568270791
1887-06-01,5.73,0.235,0.345,7.99,3.58,219.48,9.0,13.21,17.71,1887,0.6811594202898551,0.04101221640488656,0.06020942408376963,16.608695652173914,3.377219840532085,5.266603155573189
1887-07-01,5.59,0.2375,0.3475,7.9,3.59,216.69,9.21,13.47,17.43,1887,0.6834532374100719,0.042486583184257604,0.06216457960644007,16.086330935251798,3.3062471431852427,5.214663215707358
1887-08-01,5.45,0.24,0.35,7.99,3.61,208.75,9.19,13.41,16.74,1887,0.6857142857142857,0.04403669724770642,0.06422018348623852,15.571428571428573,3.2351490289329363,5.045050926220825
1887-09-01,5.38,0.2425,0.3525,7.9,3.62,208.55,9.4,13.66,16.68,1887,0.6879432624113475,0.04507434944237918,0.06552044609665428,15.26241134751773,3.2054687626124503,5.055714023057106
1887-10-01,5.2,0.245,0.355,7.99,3.63,199.18,9.38,13.6,15.88,1887,0.6901408450704225,0.047115384615384615,0.06826923076923076,14.647887323943664,3.1102629640946473,4.8502974383753825
1887-11-01,5.3,0.2475,0.3575,8.09,3.65,200.62,9.37,13.53,15.95,1887,0.6923076923076923,0.04669811320754717,0.06745283018867924,14.825174825174825,3.1822874830548513,4.90127342878411
1887-12-01,5.27,0.25,0.36,8.28,3.66,194.9,9.25,13.31,15.46,1887,0.6944444444444444,0.04743833017077799,0.0683111954459203,14.638888888888888,3.1766584367994475,4.780333831222357
1888-01-01,5.31,0.2483,0.3517,8.37,3.67,194.14,9.08,12.86,15.36,1888,0.7059994313335228,0.04676082862523541,0.06623352165725048,15.098094967301677,3.2133276439288525,4.78352000517963
1888-02-01,5.28,0.2467,0.3433,8.28,3.65,195.27,9.12,12.7,15.42,1888,0.7186134576172444,0.04672348484848485,0.06501893939393939,15.380133993591611,3.2076947390665356,4.827038218450367
1888-03-01,5.08,0.245,0.335,8.28,3.63,187.87,9.06,12.39,14.81,1888,0.7313432835820894,0.04822834645669291,0.06594488188976379,15.164179104477611,3.0986807068438087,4.662990532279451
1888-04-01,5.1,0.2433,0.3267,8.18,3.62,190.8,9.1,12.22,15.02,1888,0.7447199265381084,0.047705882352941174,0.06405882352941177,15.610651974288338,3.1233339244097413,4.75754776260946
1888-05-01,5.17,0.2417,0.3183,8.09,3.6,195.7,9.15,12.05,15.39,1888,0.7593465284322966,0.0467504835589942,0.06156673114119923,16.242538485705307,3.1786199969638766,4.895624865533981
1888-06-01,5.01,0.24,0.31,7.99,3.58,191.9,9.19,11.87,15.08,1888,0.7741935483870968,0.04790419161676647,0.061876247504990024,16.161290322580644,3.0926322803148683,4.8228032806912715
1888-07-01,5.14,0.2383,0.3017,8.09,3.56,194.56,9.02,11.42,15.28,1888,0.7898574743122306,0.04636186770428016,0.058696498054474716,17.036791514749748,3.185226061162619,4.905799347600277
1888-08-01,5.25,0.2367,0.2933,8.09,3.54,198.73,8.96,11.1,15.6,1888,0.8070235254006136,0.045085714285714285,0.05586666666666667,17.899761336515514,3.265698463417965,5.029740773076372
1888-09-01,5.38,0.235,0.285,8.09,3.52,203.65,8.9,10.79,15.99,1888,0.8245614035087719,0.04368029739776952,0.05297397769516728,18.87719298245614,3.3588330734056324,5.173184189695203
1888-10-01,5.35,0.2333,0.2767,8.18,3.5,200.16,8.73,10.35,15.72,1888,0.8431514275388508,0.04360747663551402,0.0517196261682243,19.335019877123237,3.3523297565813492,5.106360484963767
1888-11-01,5.24,0.2317,0.2683,8.28,3.49,193.79,8.57,9.92,15.22,1888,0.8635855385762207,0.044217557251908395,0.05120229007633587,19.530376444278794,3.295585570499154,4.959299058987858
1888-12-01,5.14,0.23,0.26,8.28,3.47,190.09,8.51,9.62,14.95,1888,0.8846153846153846,0.044747081712062264,0.050583657587548646,19.769230769230766,3.244836278070491,4.882929954680956
1889-01-01,5.24,0.2292,0.2633,7.99,3.45,200.71,8.78,10.09,15.8,1889,0.8704899354348652,0.04374045801526717,0.05024809160305343,19.90125332320547,3.320065134711879,5.177473288924908
1889-02-01,5.3,0.2283,0.2667,7.9,3.45,205.45,8.85,10.34,16.19,1889,0.8560179977502812,0.04307547169811321,0.05032075471698113,19.872515935508062,3.3701829118408306,5.315503681207184
1889-03-01,5.19,0.2275,0.27,7.8,3.44,203.64,8.93,10.59,16.07,1889,0.8425925925925926,0.04383429672447013,0.05202312138728324,19.22222222222222,3.312333404217299,5.291240284172763
1889-04-01,5.18,0.2267,0.2733,7.8,3.44,203.25,8.9,10.72,16.05,1889,0.8294914013904136,0.04376447876447877,0.05276061776061776,18.953530918404685,3.3180507427040253,5.300373365909252
1889-05-01,5.32,0.2258,0.2767,7.61,3.44,213.96,9.08,11.13,16.92,1889,0.8160462594868089,0.04244360902255639,0.05201127819548872,19.226599204915072,3.419828853243179,5.59935184118397
