Date,YearKey,SP500,Dividend,Earnings,CPI,Rate10Y,CAPE,RealPrice,RealDiv,RealEarn,Payout,DivYield,PE,TRIndex,RealTRIndex
1885-12-01,1885,5.200000,0.240000,0.270000,8.180000,3.380000,16.300000,194.540000,8.980000,10.100000,0.888889,0.046154,19.259259,2.878081,4.383972
1886-01-01,1886,5.200000,0.238300,0.275000,7.990000,3.370000,16.690000,199.180000,9.130000,10.530000,0.866545,0.045827,18.909091,2.889151,4.505484
1886-02-01,1886,5.300000,0.236700,0.280000,7.990000,3.380000,17.010000,203.010000,9.070000,10.720000,0.845357,0.044660,18.928571,2.955745,4.609334
1886-03-01,1886,5.190000,0.235000,0.285000,7.900000,3.400000,16.840000,201.190000,9.110000,11.050000,0.824561,0.045279,18.210526,2.905399,4.582440
1886-04-01,1886,5.120000,0.233300,0.290000,7.800000,3.410000,16.800000,200.900000,9.150000,11.380000,0.804483,0.045566,17.655172,2.877176,4.596104
1886-05-01,1886,5.020000,0.231700,0.295000,7.610000,3.420000,16.860000,201.900000,9.320000,11.860000,0.785424,0.046155,17.016949,2.831906,4.636735
1886-06-01,1886,5.250000,0.230000,0.300000,7.520000,3.430000,17.830000,213.820000,9.370000,12.220000,0.766667,0.043810,17.500000,2.972547,4.925258
1886-07-01,1886,5.330000,0.228300,0.305000,7.610000,3.440000,17.850000,214.360000,9.180000,12.270000,0.748525,0.042833,17.475410,3.028695,4.958941
1886-08-01,1886,5.370000,0.226700,0.310000,7.710000,3.460000,17.720000,213.310000,9.000000,12.310000,0.731290,0.042216,17.322581,3.062235,4.948826
1886-09-01,1886,5.510000,0.225000,0.315000,7.710000,3.470000,18.150000,218.870000,8.940000,12.510000,0.714286,0.040835,17.492063,3.152843,5.095256
1886-10-01,1886,5.650000,0.223300,0.320000,7.710000,3.480000,18.560000,224.430000,8.870000,12.710000,0.697812,0.039522,17.656250,3.243680,5.242057
1886-11-01,1886,5.790000,0.221700,0.325000,7.710000,3.500000,18.970000,229.990000,8.810000,12.910000,0.682154,0.038290,17.815385,3.334738,5.389213
1886-12-01,1886,5.640000,0.220000,0.330000,7.800000,3.510000,18.190000,221.300000,8.630000,12.950000,0.666667,0.039007,17.090909,3.258986,5.206022
1887-01-01,1887,5.580000,0.222500,0.332500,7.990000,3.520000,17.510000,213.730000,8.520000,12.740000,0.669173,0.039875,16.781955,3.234910,5.044678
1887-02-01,1887,5.540000,0.225000,0.335000,8.090000,3.530000,17.130000,209.700000,8.520000,12.680000,0.671642,0.040614,16.537313,3.222470,4.963161
1887-03-01,1887,5.670000,0.227500,0.337500,8.090000,3.550000,17.470000,214.620000,8.610000,12.780000,0.674074,0.040123,16.800000,3.308994,5.096423
1887-04-01,1887,5.800000,0.230000,0.340000,8.090000,3.560000,17.820000,219.540000,8.710000,12.870000,0.676471,0.039655,17.058824,3.395925,5.230313
1887-05-01,1887,5.900000,0.232500,0.342500,8.090000,3.570000,18.080000,223.330000,8.800000,12.960000,0.678832,0.039407,17.226277,3.465698,5.337775
1887-06-01,1887,5.730000,0.235000,0.345000,7.990000,3.580000,17.710000,219.480000,9.000000,13.210000,0.681159,0.041012,16.608696,3.377220,5.266603
1887-07-01,1887,5.590000,0.237500,0.347500,7.900000,3.590000,17.430000,216.690000,9.210000,13.470000,0.683453,0.042487,16.086331,3.306247,5.214663
1887-08-01,1887,5.450000,0.240000,0.350000,7.990000,3.610000,16.740000,208.750000,9.190000,13.410000,0.685714,0.044037,15.571429,3.235149,5.045051
1887-09-01,1887,5.380000,0.242500,0.352500,7.900000,3.620000,16.680000,208.550000,9.400000,13.660000,0.687943,0.045074,15.262411,3.205469,5.055714
1887-10-01,1887,5.200000,0.245000,0.355000,7.990000,3.630000,15.880000,199.180000,9.380000,13.600000,0.690141,0.047115,14.647887,3.110263,4.850297
1887-11-01,1887,5.300000,0.247500,0.357500,8.090000,3.650000,15.950000,200.620000,9.370000,13.530000,0.692308,0.046698,14.825175,3.182287,4.901273
1887-12-01,1887,5.270000,0.250000,0.360000,8.280000,3.660000,15.460000,194.900000,9.250000,13.310000,0.694444,0.047438,14.638889,3.176658,4.780334
1888-01-01,1888,5.310000,0.248300,0.351700,8.370000,3.670000,15.360000,194.140000,9.080000,12.860000,0.705999,0.046761,15.098095,3.213328,4.783520
1888-02-01,1888,5.280000,0.246700,0.343300,8.280000,3.650000,15.420000,195.270000,9.120000,12.700000,0.718613,0.046723,15.380134,3.207695,4.827038
1888-03-01,1888,5.080000,0.245000,0.335000,8.280000,3.630000,14.810000,187.870000,9.060000,12.390000,0.731343,0.048228,15.164179,3.098681,4.662991
1888-04-01,1888,5.100000,0.243300,0.326700,8.180000,3.620000,15.020000,190.800000,9.100000,12.220000,0.744720,0.047706,15.610652,3.123334,4.757548
1888-05-01,1888,5.170000,0.241700,0.318300,8.090000,3.600000,15.390000,195.700000,9.150000,12.050000,0.759347,0.046750,16.242538,3.178620,4.895625
1888-06-01,1888,5.010000,0.240000,0.310000,7.990000,3.580000,15.080000,191.900000,9.190000,11.870000,0.774194,0.047904,16.161290,3.092632,4.822803
1888-07-01,1888,5.140000,0.238300,0.301700,8.090000,3.560000,15.280000,194.560000,9.020000,11.420000,0.789857,0.046362,17.036792,3.185226,4.905799
1888-08-01,1888,5.250000,0.236700,0.293300,8.090000,3.540000,15.600000,198.730000,8.960000,11.100000,0.807024,0.045086,17.899761,3.265698,5.029741
1888-09-01,1888,5.380000,0.235000,0.285000,8.090000,3.520000,15.990000,203.650000,8.900000,10.790000,0.824561,0.043680,18.877193,3.358833,5.173184
1888-10-01,1888,5.350000,0.233300,0.276700,8.180000,3.500000,15.720000,200.160000,8.730000,10.350000,0.843151,0.043607,19.335020,3.352330,5.106360
1888-11-01,1888,5.240000,0.231700,0.268300,8.280000,3.490000,15.220000,193.790000,8.570000,9.920000,0.863586,0.044218,19.530376,3.295586,4.959299
1888-12-01,1888,5.140000,0.230000,0.260000,8.280000,3.470000,14.950000,190.090000,8.510000,9.620000,0.884615,0.044747,19.769231,3.244836,4.882930
1889-01-01,1889,5.240000,0.229200,0.263300,7.990000,3.450000,15.800000,200.710000,8.780000,10.090000,0.870490,0.043740,19.901253,3.320065,5.177473
1889-02-01,1889,5.300000,0.228300,0.266700,7.900000,3.450000,16.190000,205.450000,8.850000,10.340000,0.856018,0.043075,19.872516,3.370183,5.315504
1889-03-01,1889,5.190000,0.227500,0.270000,7.800000,3.440000,16.070000,203.640000,8.930000,10.590000,0.842593,0.043834,19.222222,3.312333,5.291240
1889-04-01,1889,5.180000,0.226700,0.273300,7.800000,3.440000,16.050000,203.250000,8.900000,10.720000,0.829491,0.043764,18.953531,3.318051,5.300373
1889-05-01,1889,5.320000,0.225800,0.276700,7.610000,3.440000,16.920000,213.960000,9.080000,11.130000,0.816046,0.042444,19.226599,3.419829,5.599352
1889-06-01,1889,5.410000,0.225000,0.280000,7.610000,3.440000,17.220000,217.580000,9.050000,11.260000,0.803571,0.041590,19.321429,3.489779,5.713882
1889-07-01,1889,5.300000,0.224200,0.283300,7.610000,3.440000,16.890000,213.160000,9.020000,11.390000,0.791387,0.042302,18.708083,3.430917,5.617507
1889-08-01,1889,5.370000,0.223300,0.286700,7.610000,3.430000,17.130000,215.970000,8.980000,11.530000,0.778863,0.041583,18.730380,3.488326,5.711503
1889-09-01,1889,5.500000,0.222500,0.290000,7.710000,3.430000,17.350000,218.470000,8.840000,11.520000,0.767241,0.040455,18.965517,3.584861,5.793433
1889-10-01,1889,5.400000,0.221700,0.293300,7.710000,3.430000,17.050000,214.500000,8.810000,11.650000,0.755881,0.041056,18.411183,3.531767,5.707629
1889-11-01,1889,5.350000,0.220800,0.296700,7.710000,3.430000,16.910000,212.510000,8.770000,11.790000,0.744186,0.041271,18.031682,3.511149,5.674308
1889-12-01,1889,5.320000,0.220000,0.300000,7.800000,3.420000,16.610000,208.740000,8.630000,11.770000,0.733333,0.041353,17.733333,3.503536,5.596674
1890-01-01,1890,5.380000,0.220000,0.299200,7.610000,3.420000,17.220000,216.370000,8.850000,12.030000,0.735294,0.040892,17.981283,3.555123,5.820871
1890-02-01,1890,5.320000,0.220000,0.298300,7.610000,3.440000,17.030000,213.960000,8.850000,12.000000,0.737513,0.041353,17.834395,3.527589,5.775790
1890-03-01,1890,5.280000,0.220000,0.297500,7.610000,3.450000,16.900000,212.350000,8.850000,11.960000,0.739496,0.041667,17.747899,3.513223,5.752267
1890-04-01,1890,5.390000,0.220000,0.296700,7.610000,3.470000,17.260000,216.780000,8.850000,11.930000,0.741490,0.040816,18.166498,3.598613,5.892079
1890-05-01,1890,5.620000,0.220000,0.295800,7.710000,3.490000,17.790000,223.240000,8.740000,11.750000,0.743746,0.039146,18.999324,3.764412,6.083603
1890-06-01,1890,5.580000,0.220000,0.295000,7.710000,3.500000,17.680000,221.650000,8.740000,11.720000,0.745763,0.039427,18.915254,3.749899,6.060149
1890-07-01,1890,5.540000,0.220000,0.294200,7.710000,3.520000,17.590000,220.060000,8.740000,11.690000,0.747791,0.039711,18.830727,3.735339,6.036618
1890-08-01,1890,5.410000,0.220000,0.293300,7.990000,3.540000,16.600000,207.220000,8.430000,11.230000,0.750085,0.040665,18.445278,3.660048,5.707659
1890-09-01,1890,5.320000,0.220000,0.292500,8.090000,3.550000,16.170000,201.380000,8.330000,11.070000,0.752137,0.041353,18.188034,3.611563,5.562432
1890-10-01,1890,5.080000,0.220000,0.291700,8.090000,3.570000,15.480000,192.290000,8.330000,11.040000,0.754200,0.043307,17.415153,3.461081,5.330664
1890-11-01,1890,4.710000,0.220000,0.290800,7.900000,3.590000,14.750000,182.580000,8.530000,11.270000,0.756534,0.046709,16.196699,3.221485,5.080975
1890-12-01,1890,4.600000,0.220000,0.290000,7.900000,3.600000,14.440000,178.320000,8.530000,11.240000,0.758621,0.047826,15.862069,3.158788,4.982089
1891-01-01,1891,4.840000,0.220000,0.294200,7.800000,3.620000,15.430000,189.910000,8.630000,11.540000,0.747791,0.045455,16.451394,3.336184,5.329340
1891-02-01,1891,4.900000,0.220000,0.298300,7.900000,3.620000,15.480000,189.950000,8.530000,11.560000,0.737513,0.044898,16.426416,3.390179,5.347041
1891-03-01,1891,4.810000,0.220000,0.302500,7.990000,3.620000,15.050000,184.240000,8.430000,11.590000,0.727273,0.045738,15.900826,3.340594,5.209488
1891-04-01,1891,4.970000,0.220000,0.306700,8.090000,3.610000,15.410000,188.130000,8.330000,11.610000,0.717313,0.044266,16.204760,3.464449,5.335851
1891-05-01,1891,4.950000,0.220000,0.310800,7.990000,3.610000,15.570000,189.600000,8.430000,11.900000,0.707851,0.044444,15.926641,3.463287,5.400820
1891-06-01,1891,4.850000,0.220000,0.315000,7.800000,3.610000,15.660000,190.300000,8.630000,12.360000,0.698413,0.045361,15.396825,3.406148,5.441104
1891-07-01,1891,4.770000,0.220000,0.319200,7.710000,3.610000,15.620000,189.470000,8.740000,12.680000,0.689223,0.046122,14.943609,3.362840,5.434629
1891-08-01,1891,4.930000,0.220000,0.323300,7.710000,3.610000,16.160000,195.830000,8.740000,12.840000,0.680483,0.044625,15.248995,3.488565,5.637810
1891-09-01,1891,5.330000,0.220000,0.327500,7.610000,3.610000,17.710000,214.360000,8.850000,13.170000,0.671756,0.041276,16.274809,3.784586,6.196575
1891-10-01,1891,5.330000,0.220000,0.331700,7.610000,3.600000,17.720000,214.360000,8.850000,13.340000,0.663250,0.041276,16.068737,3.797603,6.217889
1891-11-01,1891,5.250000,0.220000,0.335800,7.520000,3.600000,17.670000,213.820000,8.960000,13.680000,0.655152,0.041905,15.634306,3.753666,6.219505
1891-12-01,1891,5.410000,0.220000,0.340000,7.520000,3.600000,18.210000,220.340000,8.960000,13.850000,0.647059,0.040665,15.911765,3.881171,6.430771
1892-01-01,1892,5.510000,0.221700,0.342500,7.330000,3.600000,19.020000,230.240000,9.260000,14.310000,0.647299,0.040236,16.087591,3.966065,6.741769
1892-02-01,1892,5.520000,0.223300,0.345000,7.330000,3.610000,19.040000,230.650000,9.330000,14.420000,0.647246,0.040453,16.000000,3.986561,6.776609
1892-03-01,1892,5.580000,0.225000,0.347500,7.140000,3.620000,19.740000,239.380000,9.650000,14.910000,0.647482,0.040323,16.057554,4.043332,7.056011
1892-04-01,1892,5.570000,0.226700,0.350000,7.040000,3.640000,19.940000,242.180000,9.860000,15.220000,0.647714,0.040700,15.914286,4.049672,7.167460
1892-05-01,1892,5.570000,0.228300,0.352500,7.040000,3.650000,19.910000,242.180000,9.930000,15.330000,0.647660,0.040987,15.801418,4.063407,7.191769
1892-06-01,1892,5.540000,0.230000,0.355000,7.040000,3.660000,19.770000,240.880000,10.000000,15.440000,0.647887,0.041516,15.605634,4.055401,7.177599
1892-07-01,1892,5.540000,0.231700,0.357500,7.230000,3.670000,19.210000,234.540000,9.810000,15.130000,0.648112,0.041823,15.496503,4.069431,7.013156
1892-08-01,1892,5.620000,0.233300,0.360000,7.330000,3.690000,19.200000,234.830000,9.750000,15.040000,0.648056,0.041512,15.611111,4.142379,7.041479
1892-09-01,1892,5.480000,0.235000,0.362500,7.330000,3.700000,18.690000,228.980000,9.820000,15.150000,0.648276,0.042883,15.117241,4.053518,6.890427
1892-10-01,1892,5.590000,0.236700,0.365000,7.330000,3.710000,19.040000,233.580000,9.890000,15.250000,0.648493,0.042343,15.315068,4.149370,7.053363
1892-11-01,1892,5.570000,0.238300,0.367500,7.520000,3.730000,18.460000,226.850000,9.710000,14.970000,0.648435,0.042783,15.156463,4.149166,6.874814
1892-12-01,1892,5.510000,0.240000,0.370000,7.610000,3.740000,18.010000,221.600000,9.650000,14.880000,0.648649,0.043557,14.891892,4.119264,6.744550
1893-01-01,1893,5.610000,0.240800,0.360800,7.900000,3.750000,17.660000,217.470000,9.330000,13.990000,0.667406,0.042923,15.548780,4.208975,6.638460
1893-02-01,1893,5.510000,0.241700,0.351700,7.990000,3.750000,17.130000,211.050000,9.260000,13.470000,0.687233,0.043866,15.666761,4.149004,6.470162
1893-03-01,1893,5.310000,0.242500,0.342500,7.800000,3.740000,16.900000,208.350000,9.520000,13.440000,0.708029,0.045669,15.503650,4.013572,6.411424
1893-04-01,1893,5.310000,0.243300,0.333300,7.710000,3.740000,17.100000,210.920000,9.660000,13.240000,0.729973,0.045819,15.931593,4.028846,6.510950
1893-05-01,1893,4.840000,0.244200,0.324200,7.610000,3.730000,15.780000,194.660000,9.820000,13.040000,0.753239,0.050455,14.929056,3.687627,6.037823
1893-06-01,1893,4.610000,0.245000,0.315000,7.420000,3.730000,15.420000,190.160000,10.110000,12.990000,0.777778,0.053145,14.634921,3.527894,5.924199
1893-07-01,1893,4.180000,0.245800,0.305800,7.230000,3.730000,14.350000,176.960000,10.410000,12.950000,0.803793,0.058804,13.669065,3.214452,5.539705
1893-08-01,1893,4.080000,0.246700,0.296700,6.950000,3.720000,14.590000,179.830000,10.870000,13.080000,0.831480,0.060466,13.751264,3.153303,5.653260
1893-09-01,1893,4.370000,0.247500,0.287500,7.230000,3.720000,15.010000,185.000000,10.480000,12.170000,0.860870,0.056636,15.200000,3.393324,5.847969
1893-10-01,1893,4.500000,0.248300,0.278300,7.330000,3.710000,15.270000,188.030000,10.380000,11.630000,0.892203,0.055178,16.169601,3.510285,5.967005
1893-11-01,1893,4.570000,0.249200,0.269200,7.140000,3.710000,15.940000,196.050000,10.690000,11.550000,0.925706,0.054530,16.976226,3.581030,6.249248
1893-12-01,1893,4.410000,0.250000,0.260000,7.040000,3.700000,15.610000,191.740000,10.870000,11.300000,0.961538,0.056689,16.961538,3.471927,6.144917
1894-01-01,1894,4.320000,0.246700,0.251700,6.850000,3.700000,15.740000,193.050000,11.020000,11.250000,0.980135,0.057106,17.163290,3.417473,6.216309
1894-02-01,1894,4.380000,0.243300,0.243300,6.760000,3.680000,16.200000,198.490000,11.030000,11.030000,1.000000,0.055548,18.002466,3.481202,6.416534
1894-03-01,1894,4.510000,0.240000,0.235000,6.570000,3.660000,17.190000,210.300000,11.190000,10.960000,1.021277,0.053215,19.191489,3.600639,6.828610
1894-04-01,1894,4.570000,0.236700,0.226700,6.570000,3.640000,17.430000,213.100000,11.040000,10.570000,1.044111,0.051794,20.158800,3.664509,6.949738
1894-05-01,1894,4.400000,0.233300,0.218300,6.570000,3.620000,16.810000,205.170000,10.880000,10.180000,1.068713,0.053023,20.155749,3.544009,6.721211
1894-06-01,1894,4.340000,0.230000,0.210000,6.570000,3.600000,16.610000,202.370000,10.720000,9.790000,1.095238,0.052995,20.666667,3.511341,6.659256
1894-07-01,1894,4.250000,0.226700,0.201700,6.570000,3.580000,16.290000,198.180000,10.570000,9.410000,1.123946,0.053341,21.070897,3.454032,6.550570
1894-08-01,1894,4.410000,0.223300,0.193300,6.760000,3.560000,16.460000,199.850000,10.120000,8.760000,1.155199,0.050635,22.814278,3.599420,6.634434
1894-09-01,1894,4.480000,0.220000,0.185000,6.850000,3.540000,16.520000,200.200000,9.830000,8.270000,1.189189,0.049107,24.216216,3.671742,6.678818
1894-10-01,1894,4.340000,0.216700,0.176700,6.660000,3.520000,16.500000,199.480000,9.960000,8.120000,1.226372,0.049931,24.561404,3.572026,6.682799
1894-11-01,1894,4.340000,0.213300,0.168300,6.660000,3.500000,16.540000,199.480000,9.800000,7.740000,1.267380,0.049147,25.787285,3.586888,6.710605
1894-12-01,1894,4.300000,0.210000,0.160000,6.570000,3.480000,16.670000,200.510000,9.790000,7.460000,1.312500,0.048837,26.875000,3.568520,6.767696
1895-01-01,1895,4.250000,0.208300,0.167500,6.570000,3.460000,16.520000,198.180000,9.710000,7.810000,1.243582,0.049012,25.373134,3.541549,6.716544
1895-02-01,1895,4.190000,0.206700,0.175000,6.570000,3.470000,16.330000,195.380000,9.640000,8.160000,1.181143,0.049332,23.942857,3.506015,6.649155
1895-03-01,1895,4.190000,0.205000,0.182500,6.570000,3.480000,16.360000,195.380000,9.560000,8.510000,1.123288,0.048926,22.958904,3.520428,6.676490
1895-04-01,1895,4.370000,0.203300,0.190000,6.850000,3.500000,16.390000,195.280000,9.080000,8.490000,1.070000,0.046522,23.000000,3.686017,6.704785
1895-05-01,1895,4.610000,0.201700,0.197500,6.950000,3.510000,17.080000,203.180000,8.890000,8.700000,1.021266,0.043753,23.341772,3.902743,6.996860
1895-06-01,1895,4.700000,0.200000,0.205000,7.040000,3.520000,17.210000,204.350000,8.700000,8.910000,0.975610,0.042553,22.926829,3.993165,7.067448
1895-07-01,1895,4.720000,0.198300,0.212500,6.950000,3.530000,17.550000,208.030000,8.740000,9.370000,0.933176,0.042013,22.211765,4.024317,7.214819
1895-08-01,1895,4.790000,0.196700,0.220000,6.850000,3.540000,18.070000,214.050000,8.790000,9.830000,0.894091,0.041065,21.772727,4.098089,7.454335
1895-09-01,1895,4.820000,0.195000,0.227500,6.850000,3.550000,18.200000,215.390000,8.710000,10.170000,0.857143,0.040456,21.186813,4.137780,7.526531
1895-10-01,1895,4.750000,0.193300,0.235000,6.850000,3.560000,17.940000,212.260000,8.640000,10.500000,0.822553,0.040695,20.212766,4.091638,7.442599
1895-11-01,1895,4.590000,0.191700,0.242500,6.850000,3.580000,17.340000,205.110000,8.570000,10.840000,0.790515,0.041765,18.927835,3.967690,7.217141
1895-12-01,1895,4.320000,0.190000,0.250000,6.760000,3.590000,16.550000,195.770000,8.610000,11.330000,0.760000,0.043981,17.280000,3.748105,6.908490
1896-01-01,1896,4.270000,0.189200,0.246700,6.660000,3.600000,16.580000,196.270000,8.700000,11.340000,0.766923,0.044309,17.308472,3.718462,6.956762
1896-02-01,1896,4.450000,0.188300,0.243300,6.570000,3.580000,17.520000,207.500000,8.780000,11.350000,0.773942,0.042315,18.290177,3.888942,7.375376
1896-03-01,1896,4.380000,0.187500,0.240000,6.570000,3.570000,17.230000,204.240000,8.740000,11.190000,0.781250,0.042808,18.250000,3.841481,7.285366
1896-04-01,1896,4.420000,0.186700,0.236700,6.470000,3.550000,17.640000,209.140000,8.830000,11.200000,0.788762,0.042240,18.673426,3.890267,7.491920
1896-05-01,1896,4.400000,0.185800,0.233300,6.370000,3.530000,17.830000,211.300000,8.920000,11.200000,0.796399,0.042227,18.859837,3.886357,7.601886
1896-06-01,1896,4.320000,0.185000,0.230000,6.280000,3.520000,17.780000,210.600000,9.020000,11.210000,0.804348,0.042824,18.782609,3.829372,7.597767
1896-07-01,1896,4.040000,0.184200,0.226700,6.280000,3.500000,16.640000,196.950000,8.980000,11.050000,0.812528,0.045594,17.820909,3.594838,7.132433
1896-08-01,1896,3.810000,0.183300,0.223300,6.280000,3.480000,15.700000,185.740000,8.940000,10.890000,0.820869,0.048110,17.062248,3.403840,6.753479
1896-09-01,1896,4.010000,0.182500,0.220000,6.280000,3.470000,16.540000,195.490000,8.900000,10.720000,0.829545,0.045511,18.227273,3.596166,7.135068
1896-10-01,1896,4.100000,0.181700,0.216700,6.470000,3.450000,16.440000,193.990000,8.600000,10.250000,0.838486,0.044317,18.920166,3.690517,7.107239
1896-11-01,1896,4.380000,0.180800,0.213300,6.660000,3.430000,17.090000,201.320000,8.310000,9.800000,0.847632,0.041279,20.534459,3.956181,7.401504
1896-12-01,1896,4.220000,0.180000,0.210000,6.660000,3.420000,16.500000,193.970000,8.270000,9.650000,0.857143,0.042654,20.095238,3.825272,7.156590
1897-01-01,1897,4.220000,0.180000,0.218300,6.470000,3.400000,17.030000,199.670000,8.520000,10.330000,0.824553,0.042654,19.331196,3.838869,7.392938
